collection,filename,page numbers,pages in document,main title,sub title,alt title,descriptive title,author,publication,volume,issue/number,date (month.day/season),year,publisher,publisher location,subjects
russian,fla-TolstoyLN-mtc1-0020-016.tif,744,729-745,LYOF N. TOLSTOY*,"*Reprinted from the North American Review, December, 1923",--,--,"Howells, W. D.",North American Review,192,,12.00,1910,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0020-017.tif,745,729-745,LYOF N. TOLSTOY*,"*Reprinted from the North American Review, December, 1924",--,--,"Howells, W. D.",North American Review,192,,12.00,1910,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0021-001.tif,242,242-255,TOLSTOI'S RELIGION,--,--,--,"Willcox, Louise Collier",North American Review,193,,02.00,1911,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0021-002.tif,243,242-255,TOLSTOI'S RELIGION,--,--,--,"Willcox, Louise Collier",North American Review,193,,02.00,1911,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0021-003.tif,244,242-255,TOLSTOI'S RELIGION,--,--,--,"Willcox, Louise Collier",North American Review,193,,02.00,1911,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0021-004.tif,245,242-255,TOLSTOI'S RELIGION,--,--,--,"Willcox, Louise Collier",North American Review,193,,02.00,1911,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0021-005.tif,246,242-255,TOLSTOI'S RELIGION,--,--,--,"Willcox, Louise Collier",North American Review,193,,02.00,1911,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0021-006.tif,247,242-255,TOLSTOI'S RELIGION,--,--,--,"Willcox, Louise Collier",North American Review,193,,02.00,1911,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0021-007.tif,248,242-255,TOLSTOI'S RELIGION,--,--,--,"Willcox, Louise Collier",North American Review,193,,02.00,1911,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0021-008.tif,249,242-255,TOLSTOI'S RELIGION,--,--,--,"Willcox, Louise Collier",North American Review,193,,02.00,1911,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0021-009.tif,250,242-255,TOLSTOI'S RELIGION,--,--,--,"Willcox, Louise Collier",North American Review,193,,02.00,1911,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0021-010.tif,251,242-255,TOLSTOI'S RELIGION,--,--,--,"Willcox, Louise Collier",North American Review,193,,02.00,1911,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0021-011.tif,252,242-255,TOLSTOI'S RELIGION,--,--,--,"Willcox, Louise Collier",North American Review,193,,02.00,1911,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0021-012.tif,253,242-255,TOLSTOI'S RELIGION,--,--,--,"Willcox, Louise Collier",North American Review,193,,02.00,1911,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0021-013.tif,254,242-255,TOLSTOI'S RELIGION,--,--,--,"Willcox, Louise Collier",North American Review,193,,02.00,1911,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0021-014.tif,255,242-255,TOLSTOI'S RELIGION,--,--,--,"Willcox, Louise Collier",North American Review,193,,02.00,1911,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0022-001.tif,592,592-602,TOLSTOY'S LETTERS TO HIS WIFE,--,--,--,"Modell, David A.",North American Review,200,,10.00,1914,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0022-002.tif,593,592-602,TOLSTOY'S LETTERS TO HIS WIFE,--,--,--,"Modell, David A.",North American Review,200,,10.00,1914,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0022-003.tif,594,592-602,TOLSTOY'S LETTERS TO HIS WIFE,--,--,--,"Modell, David A.",North American Review,200,,10.00,1914,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0022-004.tif,595,592-602,TOLSTOY'S LETTERS TO HIS WIFE,--,--,--,"Modell, David A.",North American Review,200,,10.00,1914,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0022-005.tif,596,592-602,TOLSTOY'S LETTERS TO HIS WIFE,--,--,--,"Modell, David A.",North American Review,200,,10.00,1914,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0022-006.tif,597,592-602,TOLSTOY'S LETTERS TO HIS WIFE,--,--,--,"Modell, David A.",North American Review,200,,10.00,1914,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0022-007.tif,598,592-602,TOLSTOY'S LETTERS TO HIS WIFE,--,--,--,"Modell, David A.",North American Review,200,,10.00,1914,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0022-008.tif,599,592-602,TOLSTOY'S LETTERS TO HIS WIFE,--,--,--,"Modell, David A.",North American Review,200,,10.00,1914,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0022-009.tif,600,592-602,TOLSTOY'S LETTERS TO HIS WIFE,--,--,--,"Modell, David A.",North American Review,200,,10.00,1914,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0022-010.tif,601,592-602,TOLSTOY'S LETTERS TO HIS WIFE,--,--,--,"Modell, David A.",North American Review,200,,10.00,1914,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0022-011.tif,602,592-602,TOLSTOY'S LETTERS TO HIS WIFE,--,--,--,"Modell, David A.",North American Review,200,,10.00,1914,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0023-001.tif,608,608-616,AVOWALS,"BEING THE THIRD OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,11.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0023-002.tif,609,608-616,AVOWALS,"BEING THE THIRD OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,11.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0023-003.tif,610,608-616,AVOWALS,"BEING THE THIRD OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,11.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0023-004.tif,611,608-616,AVOWALS,"BEING THE THIRD OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,11.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0023-005.tif,612,608-616,AVOWALS,"BEING THE THIRD OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,11.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0023-006.tif,613,608-616,AVOWALS,"BEING THE THIRD OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,11.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0023-007.tif,614,608-616,AVOWALS,"BEING THE THIRD OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,11.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0023-008.tif,615,608-616,AVOWALS,"BEING THE THIRD OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,11.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0023-009.tif,616,608-616,AVOWALS,"BEING THE THIRD OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,11.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0024-001.tif,697,697-703,AVOWALS,"BEING THE FOURTH OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,12.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0024-002.tif,698,697-703,AVOWALS,"BEING THE FOURTH OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,12.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0024-003.tif,699,697-703,AVOWALS,"BEING THE FOURTH OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,12.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0024-004.tif,700,697-703,AVOWALS,"BEING THE FOURTH OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,12.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0024-005.tif,701,697-703,AVOWALS,"BEING THE FOURTH OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,12.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0024-006.tif,702,697-703,AVOWALS,"BEING THE FOURTH OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,12.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-mtc1-0024-007.tif,703,697-703,AVOWALS,"BEING THE FOURTH OF A SERIES OF ""CONFESSIONS OF A YOUNG MAN""",--,--,"Moore, George",Lippincott's Monthly Magazine,72,,12.00,1903,,,Leo Tolstoy
russian,fla-TolstoyLN-nas1-0070-001.tif,560,560,SOCIALISM AND HUMAN NATURE.,--,--,--,--,Nation,89,2319,12.09,1909,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0073-001A.tif,490,490-497,TOLSTOI AND YOUNG RUSSIA,--,--,--,"Strunsky, Rose",Atlantic Monthly,107,4,04.00,1911,Atlantic Monthly,"Boston, MA|New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0073-001B.tif,490,490-497,TOLSTOI AND YOUNG RUSSIA,--,--,--,"Strunsky, Rose",Atlantic Monthly,107,4,04.00,1911,Atlantic Monthly,"Boston, MA|New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0073-002.tif,491,490-497,TOLSTOI AND YOUNG RUSSIA,--,--,--,"Strunsky, Rose",Atlantic Monthly,107,4,04.00,1911,Atlantic Monthly,"Boston, MA|New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0073-003.tif,492-493,490-497,TOLSTOI AND YOUNG RUSSIA,--,--,--,"Strunsky, Rose",Atlantic Monthly,107,4,04.00,1911,Atlantic Monthly,"Boston, MA|New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0073-004.tif,494-495,490-497,TOLSTOI AND YOUNG RUSSIA,--,--,--,"Strunsky, Rose",Atlantic Monthly,107,4,04.00,1911,Atlantic Monthly,"Boston, MA|New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0073-005.tif,496-497,490-497,TOLSTOI AND YOUNG RUSSIA,--,--,--,"Strunsky, Rose",Atlantic Monthly,107,4,04.00,1911,Atlantic Monthly,"Boston, MA|New York, NY",Leo Tolstoy
russian,Fla-chekhovap-lsg1-0017-001.tif,556,556-557,A STREET SCENE IN RUSSIA,"From ""Chameleon""",--,--,"Chekhov, A.",Canadian Magazine,24,,04.00,1905,Ontario Publishing Co.,"Toronto, Ontario",Leo Tolstoy
russian,Fla-chekhovap-lsg1-0017-002.tif,557,556-557,A STREET SCENE IN RUSSIA,"From ""Chameleon""",--,--,"Chekhov, A.",Canadian Magazine,24,,04.00,1905,Ontario Publishing Co.,"Toronto, Ontario",Leo Tolstoy
russian,Fla-chekhovap-lsg1-0018-001.tif,376,376-380,THE TROUSSEAU: A STORY OF RUSSIA TODAY,--,--,--,"Chekhov, Anton",Touchstone,1,,08.00,1917,"Mary Fanton Roberts, Inc.",NY,Leo Tolstoy
russian,Fla-chekhovap-lsg1-0018-002.tif,377,376-380,THE TROUSSEAU: A STORY OF RUSSIA TODAY,--,--,--,"Chekhov, Anton",Touchstone,1,,08.00,1917,"Mary Fanton Roberts, Inc.",NY,Leo Tolstoy
russian,Fla-chekhovap-lsg1-0018-003.tif,378,376-380,THE TROUSSEAU: A STORY OF RUSSIA TODAY,--,--,--,"Chekhov, Anton",Touchstone,1,,08.00,1917,"Mary Fanton Roberts, Inc.",NY,Leo Tolstoy
russian,Fla-chekhovap-lsg1-0018-004.tif,379,376-380,THE TROUSSEAU: A STORY OF RUSSIA TODAY,--,--,--,"Chekhov, Anton",Touchstone,1,,08.00,1917,"Mary Fanton Roberts, Inc.",NY,Leo Tolstoy
russian,Fla-chekhovap-lsg1-0018-005.tif,380,376-380,THE TROUSSEAU: A STORY OF RUSSIA TODAY,--,--,--,"Chekhov, Anton",Touchstone,1,,08.00,1917,"Mary Fanton Roberts, Inc.",NY,Leo Tolstoy
russian,Fla-chekhovap-lsg1-0019-001.tif,108,108,Chekhov's Aphorisms and Epigrams.,Translated and Adapted from the Russian,--,--,"Modell, David A.",Russian Review,4,,04.00,1918,Russian Review Publication Co.,NY,Leo Tolstoy
russian,Fla-chekhovap-lsg1-0020-001.tif,126,126-130,AT A COUNTRY HOUSE,--,--,--,"Chekhov, Anton",Touchstone,7,,05.00,1920,"Mary Fanton Roberts, Inc.",NY,Leo Tolstoy
russian,Fla-chekhovap-lsg1-0020-002.tif,127,126-130,AT A COUNTRY HOUSE,--,--,--,"Chekhov, Anton",Touchstone,7,,05.00,1920,"Mary Fanton Roberts, Inc.",NY,Leo Tolstoy
russian,Fla-chekhovap-lsg1-0020-003.tif,128,126-130,AT A COUNTRY HOUSE,--,--,--,"Chekhov, Anton",Touchstone,7,,05.00,1920,"Mary Fanton Roberts, Inc.",NY,Leo Tolstoy
russian,Fla-chekhovap-lsg1-0020-004.tif,129,126-130,AT A COUNTRY HOUSE,--,--,--,"Chekhov, Anton",Touchstone,7,,05.00,1920,"Mary Fanton Roberts, Inc.",NY,Leo Tolstoy
russian,Fla-chekhovap-lsg1-0020-005.tif,130,126-130,AT A COUNTRY HOUSE,--,--,--,"Chekhov, Anton",Touchstone,7,,05.00,1920,"Mary Fanton Roberts, Inc.",NY,Leo Tolstoy
russian,Fla-chekhovap-lsg1-0021-001.tif,416,416-424,ANTON CHEKHOV,THE MASTER OF THE GRAY SHORT-STORY,--,--,"Fagin, N. Bryllion",Poet Lore,32,,09.00,1921,The Poet Lore Co.,"Boston, MA",Anton Chekhov
russian,Fla-chekhovap-lsg1-0021-002.tif,417,416-424,ANTON CHEKHOV,THE MASTER OF THE GRAY SHORT-STORY,--,--,"Fagin, N. Bryllion",Poet Lore,32,,09.00,1921,The Poet Lore Co.,"Boston, MA",Anton Chekhov
russian,Fla-chekhovap-lsg1-0021-003.tif,418,416-424,ANTON CHEKHOV,THE MASTER OF THE GRAY SHORT-STORY,--,--,"Fagin, N. Bryllion",Poet Lore,32,,09.00,1921,The Poet Lore Co.,"Boston, MA",Anton Chekhov
russian,Fla-chekhovap-lsg1-0021-004.tif,419,416-424,ANTON CHEKHOV,THE MASTER OF THE GRAY SHORT-STORY,--,--,"Fagin, N. Bryllion",Poet Lore,32,,09.00,1921,The Poet Lore Co.,"Boston, MA",Anton Chekhov
russian,Fla-chekhovap-lsg1-0021-005.tif,420,416-424,ANTON CHEKHOV,THE MASTER OF THE GRAY SHORT-STORY,--,--,"Fagin, N. Bryllion",Poet Lore,32,,09.00,1921,The Poet Lore Co.,"Boston, MA",Anton Chekhov
russian,Fla-chekhovap-lsg1-0021-006.tif,421,416-424,ANTON CHEKHOV,THE MASTER OF THE GRAY SHORT-STORY,--,--,"Fagin, N. Bryllion",Poet Lore,32,,09.00,1921,The Poet Lore Co.,"Boston, MA",Anton Chekhov
russian,Fla-chekhovap-lsg1-0021-007.tif,422,416-424,ANTON CHEKHOV,THE MASTER OF THE GRAY SHORT-STORY,--,--,"Fagin, N. Bryllion",Poet Lore,32,,09.00,1921,The Poet Lore Co.,"Boston, MA",Anton Chekhov
russian,Fla-chekhovap-lsg1-0021-008.tif,423,416-424,ANTON CHEKHOV,THE MASTER OF THE GRAY SHORT-STORY,--,--,"Fagin, N. Bryllion",Poet Lore,32,,09.00,1921,The Poet Lore Co.,"Boston, MA",Anton Chekhov
russian,Fla-chekhovap-lsg1-0021-009.tif,424,416-424,ANTON CHEKHOV,THE MASTER OF THE GRAY SHORT-STORY,--,--,"Fagin, N. Bryllion",Poet Lore,32,,09.00,1921,The Poet Lore Co.,"Boston, MA",Anton Chekhov
russian,fla-TolstoyLN-nas1-0015-009.tif,342,334-347,The Kreutzer Sonata.,--,--,--,--,Review of Reviews,1,4,03.31,1890,,"London, England",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0015-010.tif,343,334-347,The Kreutzer Sonata.,--,--,--,--,Review of Reviews,1,4,03.31,1890,,"London, England",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0015-011.tif,344,334-347,The Kreutzer Sonata.,--,--,--,--,Review of Reviews,1,4,03.31,1890,,"London, England",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0015-012.tif,345,334-347,The Kreutzer Sonata.,--,--,--,--,Review of Reviews,1,4,03.31,1890,,"London, England",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0015-013.tif,346,334-347,The Kreutzer Sonata.,--,--,--,--,Review of Reviews,1,4,03.31,1890,,"London, England",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0015-014A.tif,347,334-347,The Kreutzer Sonata.,--,--,--,--,Review of Reviews,1,4,03.31,1890,,"London, England",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0015-014B.tif,347,334-347,The Kreutzer Sonata.,--,--,--,--,Review of Reviews,1,4,03.31,1890,,"London, England",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0020-001.tif,64,64-65,Count Tolstoi at Home.,Sayings and Doings Yassnaia Polyana.,The Sayings and Doings of Count Tolstoi.,--,"Moltshanoff, A.",Review of Reviews,2,7,07.01,1890,,"London, England",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0020-002.tif,65,64-65,Count Tolstoi at Home.,Sayings and Doings Yassnaia Polyana.,The Sayings and Doings of Count Tolstoi.,--,"Moltshanoff, A.",Review of Reviews,2,7,07.01,1890,,"London, England",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0021-001.tif,30,30,Is It Ever Right to Get Married? No.,--,--,--,Count Tolstoi,Review of Reviews,2,7,07.01,1890,,"London, England",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0022-001.tif,698,698-699,Count Tolstoi.,Interesting Reminiscences of His Youth.,--,--,--,Review of Reviews,2,12,12.02,1890,,"London, England",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0022-002.tif,699,698-699,Count Tolstoi.,Interesting Reminiscences of His Youth.,--,--,--,Review of Reviews,2,12,12.02,1890,,"London, England",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0025-001A.tif,702,702,"Count Tolstoi on Gay's ""Last Supper.""",--,--,--,"Tolstoy, Lev",Review of Reviews,2,12,12.02,1890,,"London, England",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0025-001B.tif,702-703,702,"Count Tolstoi on Gay's ""Last Supper.""",--,--,--,"Tolstoy, Lev",Review of Reviews,2,12,12.02,1890,,"London, England",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0028-001.tif,289,289-299,"Tolstoi and ""The Kreutzer Sonata.""",--,--,--,"Ingersoll, Robert Green",North American Review,151,3,09.00,1890,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-nas1-0028-002.tif,290-291,289-299,"Tolstoi and ""The Kreutzer Sonata.""",--,--,--,"Ingersoll, Robert Green",North American Review,151,3,09.00,1890,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-nas1-0028-003.tif,292-293,289-299,"Tolstoi and ""The Kreutzer Sonata.""",--,--,--,"Ingersoll, Robert Green",North American Review,151,3,09.00,1890,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-nas1-0028-004.tif,294-295,289-299,"Tolstoi and ""The Kreutzer Sonata.""",--,--,--,"Ingersoll, Robert Green",North American Review,151,3,09.00,1890,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-nas1-0028-005.tif,296-297,289-299,"Tolstoi and ""The Kreutzer Sonata.""",--,--,--,"Ingersoll, Robert Green",North American Review,151,3,09.00,1890,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-nas1-0028-006.tif,298,289-299,"Tolstoi and ""The Kreutzer Sonata.""",--,--,--,"Ingersoll, Robert Green",North American Review,151,3,09.00,1890,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-nas1-0028-007.tif,299,289-299,"Tolstoi and ""The Kreutzer Sonata.""",--,--,--,"Ingersoll, Robert Green",North American Review,151,3,09.00,1890,North American Review Corporation,,Leo Tolstoy
russian,fla-TolstoyLN-nas1-0031-001.tif,1,1-12,The Christian Doctrine of Non-Resistance.,Unpublished Correspondence Compiled by Rev. Lewis G. Wilson,--,--,"Wilson, Lewis G.",Arena,3,13,12.00,1891,The Arena Publishing Co.,"Boston, MA",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0031-002.tif,2,1-12,The Christian Doctrine of Non-Resistance.,Unpublished Correspondence Compiled by Rev. Lewis G. Wilson,--,--,"Wilson, Lewis G.",Arena,3,13,12.00,1891,The Arena Publishing Co.,"Boston, MA",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0031-003.tif,3,1-12,The Christian Doctrine of Non-Resistance.,Unpublished Correspondence Compiled by Rev. Lewis G. Wilson,--,--,"Wilson, Lewis G.",Arena,3,13,12.00,1891,The Arena Publishing Co.,"Boston, MA",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0031-004.tif,4,1-12,The Christian Doctrine of Non-Resistance.,Unpublished Correspondence Compiled by Rev. Lewis G. Wilson,--,--,"Wilson, Lewis G.",Arena,3,13,12.00,1891,The Arena Publishing Co.,"Boston, MA",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0031-005.tif,5,1-12,The Christian Doctrine of Non-Resistance.,Unpublished Correspondence Compiled by Rev. Lewis G. Wilson,--,--,"Wilson, Lewis G.",Arena,3,13,12.00,1891,The Arena Publishing Co.,"Boston, MA",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0031-006.tif,6,1-12,The Christian Doctrine of Non-Resistance.,Unpublished Correspondence Compiled by Rev. Lewis G. Wilson,--,--,"Wilson, Lewis G.",Arena,3,13,12.00,1891,The Arena Publishing Co.,"Boston, MA",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0031-007.tif,7,1-12,The Christian Doctrine of Non-Resistance.,Unpublished Correspondence Compiled by Rev. Lewis G. Wilson,--,--,"Wilson, Lewis G.",Arena,3,13,12.00,1891,The Arena Publishing Co.,"Boston, MA",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0031-008.tif,8,1-12,The Christian Doctrine of Non-Resistance.,Unpublished Correspondence Compiled by Rev. Lewis G. Wilson,--,--,"Wilson, Lewis G.",Arena,3,13,12.00,1891,The Arena Publishing Co.,"Boston, MA",Leo Tolstoy
